No.,Ticker,Company,Combined_Score,Market Cap_dr,Forward P/E_dr,P/B_dr,P/Free Cash Flow_dr,EPS growth this year_dr,EPS growth next year_dr,Dividend Yield_dr,Return on Assets_dr,Total Debt/Equity_dr,Institutional Ownership_dr,Float Short_dr,Performance (Month)_dr,Performance (Quarter)_dr,Average Volume_dr,Beta_dr,Market Cap,Forward P/E,P/B,P/Free Cash Flow,EPS growth this year,EPS growth next year,Dividend Yield,Return on Assets,Total Debt/Equity,Institutional Ownership,Float Short,Performance (Month),Performance (Quarter),Average Volume,Beta,Sector,Industry,Country,P/E,Price,Change,Volume,PEG,P/S,P/Cash,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Earnings Date,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Transactions,Short Ratio,Performance (Week),Performance (Half Year),Performance (Year),Performance (YTD),Volatility (Week),Volatility (Month),Analyst Recom,Relative Volume,Average True Range,20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,52-Week High,52-Week Low,Relative Strength Index (14),Change from Open,Gap,Market Cap_Rank,Forward P/E_Rank,P/B_Rank,P/Free Cash Flow_Rank,EPS growth this year_Rank,EPS growth next year_Rank,Dividend Yield_Rank,Return on Assets_Rank,Total Debt/Equity_Rank,Institutional Ownership_Rank,Float Short_Rank,Performance (Month)_Rank,Performance (Quarter)_Rank,Average Volume_Rank,Beta_Rank,Combined_Rank
247,SBUX,Starbucks Corporation,156,3,17,20,17,15,4,10,5,20,17,4,5,7,4,8,123032.59,26.49,1000.0,3000.0,-20.0,19.87,1.96,11.7,100.0,72.1,1.02,9.15,3.0,5693.55,0.94,Consumer Cyclical,Restaurants,USA,37.54,108.19,1.06%,4522838,2.17,3.74,37.17,7.50%,17.33%,7.60%,-38.20%,57.90%,0.8,0.5,,25.80%,14.30%,10.10%,5/2/2023 4:30:00 PM,1148.5,1145.62,0.10%,-2.55%,2.12%,2.05,0.67%,23.62%,34.95%,9.06%,1.28%,1.42%,2.5,0.79,0.01488122747019133,4.05%,4.54%,13.55%,-2.38%,58.20%,66.87,0.83%,0.23%,65,415,500,418,371,97,230,123,478,423,90,106,176,101,199,3792
248,GEN,Gen Digital Inc.,157,18,3,16,7,6,7,6,12,18,11,14,8,20,6,5,11267.94,8.64,8.74,25.32,21.9,14.72,2.83,5.0,7.68,85.7,2.61,7.36,-21.31,4347.85,0.78,Technology,Software - Infrastructure,USA,19.52,17.65,0.11%,5148968,1.46,3.63,13.88,41.70%,13.40%,-7.00%,84.70%,21.90%,0.5,0.5,7.5,83.90%,31.90%,17.80%,2/2/2023 4:30:00 PM,647.0,610.17,8.30%,-0.00%,-0.45%,3.66,0.46%,-17.95%,-34.56%,-17.64%,1.54%,2.10%,2.4,1.19,0.022662889518413602,2.37%,-3.71%,-17.88%,-35.08%,13.72%,50.11,-0.40%,0.51%,450,61,383,172,151,168,150,281,441,265,351,177,485,133,125,3793
249,HSIC,"Henry Schein, Inc.",157,18,8,10,6,14,14,19,10,4,1,17,7,6,17,6,10890.22,14.65,3.29,21.52,-12.3,8.32,0.0,6.3,0.33,99.9,3.36,7.9,4.69,872.78,0.82,Healthcare,Medical Distribution,USA,21.74,84.65,1.98%,719124,2.56,0.86,93.08,7.20%,8.50%,7.30%,15.10%,12.60%,1.8,0.9,0.3,30.30%,5.90%,4.30%,2/16/2023 8:30:00 AM,134.06,130.47,0.20%,-27.75%,0.51%,5.03,2.69%,25.07%,-7.04%,5.98%,1.14%,1.54%,2.9,0.82,0.016302421736562312,3.31%,4.22%,9.20%,-7.68%,30.73%,63.09,1.63%,0.34%,452,199,234,147,337,337,473,237,97,26,403,157,147,417,141,3804
250,FCX,Freeport-McMoRan Inc.,157,6,11,10,3,15,9,15,8,9,15,5,11,18,2,20,59173.51,17.6,3.65,10.63,-17.8,12.54,0.76,7.7,0.68,79.3,1.2,5.0,-12.5,12643.59,2.0,Basic Materials,Copper,USA,16.66,39.66,-4.11%,22431496,,2.6,7.26,20.60%,-8.55%,6.80%,25.70%,18.30%,2.5,1.6,0.62,33.80%,34.40%,17.00%,4/21/2023 8:30:00 AM,1432.0,1421.84,0.59%,-1.02%,-0.46%,1.35,-8.11%,40.33%,-19.81%,4.73%,2.48%,2.59%,2.4,1.8,0.03378719112455875,-2.14%,-1.91%,11.54%,-17.98%,60.90%,44.95,-0.33%,-3.80%,127,276,248,73,364,220,359,192,226,359,120,273,431,40,479,3787
251,ZBH,"Zimmer Biomet Holdings, Inc.",157,11,12,7,9,17,15,15,17,6,7,9,4,3,15,10,29025.26,18.21,2.41,32.41,-34.8,7.23,0.7,1.1,0.47,92.1,1.57,9.99,11.15,1303.06,1.01,Healthcare,Medical Devices,USA,100.01,137.92,-0.31%,1280983,17.2,4.18,77.26,-12.30%,5.82%,-2.30%,1.90%,3.30%,1.9,1.0,0.43,70.90%,10.00%,3.30%,5/2/2023 8:30:00 AM,209.9,209.7,0.10%,-13.78%,-0.06%,2.53,4.19%,27.56%,3.04%,8.17%,1.82%,1.44%,2.8,0.98,0.015806264501160096,6.10%,8.56%,16.79%,-0.74%,37.38%,76.35,-0.98%,0.67%,261,287,175,205,417,375,368,420,146,166,218,81,64,353,230,3766
252,CHRW,"C.H. Robinson Worldwide, Inc.",157,18,13,16,3,7,9,8,4,15,2,20,15,7,14,6,11311.85,19.32,8.54,8.68,17.3,12.7,2.51,13.6,1.53,99.24,12.34,2.56,4.1,1346.79,0.8,Industrials,Integrated Freight & Logistics,USA,13.36,97.39,0.29%,791951,17.46,0.46,52.01,16.20%,0.77%,10.70%,52.40%,30.30%,1.1,1.1,0.68,14.50%,5.10%,3.80%,4/26/2023 4:30:00 PM,118.76,115.1,0.30%,-2.18%,-0.27%,10.55,1.90%,4.22%,-5.63%,6.37%,1.64%,2.14%,3.2,0.58,0.021665468733956257,1.72%,-1.30%,-2.69%,-19.67%,12.46%,53.67,-0.18%,0.47%,449,312,380,55,169,214,181,91,360,32,495,363,160,344,137,3742
253,BRO,"Brown & Brown, Inc.",157,15,15,10,7,8,12,15,11,11,17,5,2,10,14,5,17299.45,22.58,3.71,24.39,14.3,10.08,0.75,5.2,0.86,75.1,1.21,11.88,-0.52,1303.62,0.75,Financial,Insurance Brokers,USA,25.95,61.4,0.90%,8431400,1.96,4.84,26.13,19.70%,13.22%,13.70%,15.00%,9.50%,1.1,1.1,0.8,,28.30%,18.40%,4/24/2023 4:30:00 PM,278.1,235.82,0.10%,3.03%,-0.94%,2.18,4.48%,-2.38%,-13.59%,7.78%,1.62%,1.55%,2.4,7.09,0.016938110749185668,5.79%,7.78%,2.99%,-14.77%,16.24%,71.96,0.85%,0.05%,361,373,251,169,194,292,360,269,273,403,122,37,242,352,116,3814
254,TTWO,"Take-Two Interactive Software, Inc.",157,13,16,7,16,16,2,18,20,4,7,16,4,1,13,4,21108.31,24.77,2.2,189.14,-29.6,41.97,0.0,-2.8,0.32,92.5,3.3,10.07,17.26,1685.23,0.69,Communication Services,Electronic Gaming & Multimedia,USA,,124.99,-0.12%,916976,,4.37,18.69,38.00%,29.95%,14.50%,-5.00%,11.20%,0.9,,0.29,54.30%,-6.90%,-8.30%,5/17/2023 4:30:00 PM,168.0,164.85,0.10%,-45.04%,2.00%,3.23,1.56%,2.03%,-8.99%,20.03%,1.38%,1.96%,2.1,0.54,0.019361548923913913,3.97%,7.83%,8.60%,-9.86%,38.88%,64.53,-0.14%,0.02%,319,402,152,397,400,37,448,486,94,163,398,80,25,306,100,3807
255,MCD,McDonald's Corporation,157,2,17,20,16,15,11,9,5,20,18,2,5,4,9,4,212438.6,24.81,1000.0,161.02,-17.0,10.54,2.08,12.4,100.0,70.2,0.77,9.03,8.74,2688.68,0.63,Consumer Cyclical,Restaurants,USA,35.01,292.06,0.36%,2171180,4.52,9.16,82.22,2.90%,7.75%,0.30%,-99.10%,24.00%,1.4,1.4,,57.00%,38.10%,26.60%,4/25/2023 8:30:00 AM,731.1,728.43,0.21%,-1.28%,0.21%,2.09,1.07%,16.47%,14.15%,10.83%,0.67%,0.92%,2.0,0.8,0.00996370608779018,3.40%,7.10%,10.61%,0.13%,27.91%,80.56,-0.09%,0.45%,31,403,485,390,363,277,224,115,491,439,41,109,94,206,80,3748
256,ECL,Ecolab Inc.,157,7,18,14,15,12,5,13,11,14,8,2,9,5,15,9,46785.31,28.54,6.51,98.95,-2.5,17.37,1.28,5.2,1.19,90.8,0.75,6.42,8.32,1160.69,1.0,Basic Materials,Specialty Chemicals,USA,43.45,165.6,0.76%,1075224,3.55,3.3,78.16,-3.60%,12.23%,0.50%,15.30%,8.70%,1.3,0.9,1.12,38.20%,11.40%,7.70%,5/2/2023 8:30:00 AM,284.6,283.63,0.10%,-1.23%,1.13%,1.84,0.75%,13.63%,-9.14%,13.77%,1.19%,1.59%,2.5,0.93,0.01642512077294686,1.08%,3.41%,6.38%,-10.73%,26.37%,58.03,0.72%,0.04%,169,428,352,364,291,124,306,267,329,193,35,214,102,375,217,3766
257,ANSS,"ANSYS, Inc.",157,11,19,14,11,8,11,19,8,1,4,5,12,1,19,14,28079.41,33.79,5.79,46.29,16.0,10.68,0.0,8.4,0.0,96.3,1.19,4.67,26.19,499.55,1.25,Technology,Software - Application,USA,54.05,323.57,0.04%,282971,5.81,13.59,45.69,13.60%,9.30%,13.50%,11.50%,9.60%,2.1,2.1,0.15,87.90%,28.70%,25.40%,5/3/2023 4:30:00 PM,87.02,86.78,0.10%,-17.23%,-0.36%,2.06,1.92%,51.07%,11.10%,33.93%,1.54%,1.52%,2.2,0.56,0.01789411873783107,0.58%,6.16%,23.92%,-3.09%,66.59%,59.58,0.03%,0.01%,266,458,333,270,182,269,467,177,24,94,117,285,12,469,346,3769
258,CE,Celanese Corporation,158,18,2,6,4,11,4,7,6,17,4,16,14,18,16,15,11836.54,7.2,2.01,12.09,2.1,21.45,2.68,10.4,2.6,96.6,3.21,3.65,-13.97,1087.16,1.3,Basic Materials,Chemicals,USA,6.01,104.6,-2.06%,1033822,2.25,1.22,,20.50%,2.66%,9.50%,37.70%,9.20%,1.6,0.9,2.37,24.60%,14.20%,19.60%,5/9/2023 4:30:00 PM,108.51,108.11,0.20%,0.54%,-0.49%,3.19,-5.53%,12.97%,-29.49%,2.31%,2.28%,2.47%,2.4,0.95,0.028967495219885276,-2.28%,-6.29%,-3.24%,-35.18%,20.64%,40.07,-1.66%,-0.40%,432,32,129,86,265,87,165,144,416,84,390,330,444,388,364,3756
259,MPC,Marathon Petroleum Corporation,158,6,3,6,1,15,20,8,3,12,15,14,19,11,6,19,55508.2,9.01,2.07,4.38,-18.6,-35.62,2.43,15.8,0.96,79.5,2.58,-2.72,-1.74,3956.83,1.63,Energy,Oil & Gas Refining & Marketing,USA,4.34,123.53,-1.72%,3256262,,0.31,4.72,49.30%,,18.90%,55.60%,31.20%,1.8,1.3,0.92,15.20%,12.00%,8.10%,5/2/2023 8:30:00 AM,464.0,440.7,0.20%,-33.21%,-7.64%,2.87,-5.54%,13.47%,35.78%,6.13%,2.30%,3.11%,1.9,0.82,0.032056990204808546,-5.06%,-3.41%,10.05%,-11.02%,59.15%,40.81,-1.67%,-0.05%,135,74,138,14,368,500,194,67,290,355,345,463,266,144,461,3814
260,MMM,3M Company,158,6,5,11,15,11,12,1,5,13,18,13,14,18,7,9,57755.5,11.05,3.92,122.1,0.6,9.94,5.74,12.6,1.08,68.1,2.37,2.9,-13.4,3642.33,0.95,Industrials,Conglomerates,USA,10.3,104.48,-0.24%,6391798,73.56,1.69,14.84,2.10%,0.14%,1.60%,40.20%,19.30%,1.5,1.0,0.95,43.80%,19.10%,16.90%,4/25/2023 8:30:00 AM,551.9,543.75,0.12%,-0.99%,-1.01%,3.54,-1.22%,-8.51%,-30.62%,-12.88%,1.14%,1.56%,3.3,1.78,0.01770673813169985,0.72%,-1.96%,-13.56%,-32.45%,4.32%,47.64,-0.48%,0.24%,129,115,261,377,272,297,21,108,313,446,323,347,440,163,202,3814
261,ORCL,Oracle Corporation,158,1,11,20,13,18,11,11,9,19,20,3,6,4,3,9,256022.01,17.06,1000.0,66.36,-47.0,10.76,1.68,6.7,100.0,42.7,0.95,8.25,9.05,7260.18,1.0,Technology,Software - Infrastructure,USA,31.27,95.15,0.34%,7335787,3.45,5.34,29.2,1.50%,9.06%,2.30%,-178.50%,14.40%,0.8,0.8,,74.50%,28.10%,17.50%,3/9/2023 4:30:00 PM,2698.0,1542.95,42.60%,-0.50%,0.29%,2.03,-0.59%,43.51%,18.51%,16.41%,1.08%,1.57%,2.6,1.01,0.0162900683131897,2.08%,6.27%,18.93%,-1.64%,56.55%,62.18,0.15%,0.19%,25,259,498,322,441,264,258,220,470,498,70,140,91,70,223,3849
262,PPG,"PPG Industries, Inc.",158,10,12,13,18,16,7,10,12,13,13,2,1,4,14,13,33291.47,17.78,5.08,3000.0,-27.0,15.16,1.75,5.0,1.03,82.5,0.81,14.86,8.38,1447.95,1.17,Basic Materials,Specialty Chemicals,USA,32.74,141.98,0.37%,2746981,2.81,1.89,28.85,-5.80%,11.67%,3.70%,17.20%,8.30%,1.5,1.0,0.99,37.10%,7.50%,6.10%,4/20/2023 4:30:00 PM,235.8,234.4,0.28%,-11.02%,0.17%,1.31,2.57%,23.85%,7.81%,12.92%,1.90%,1.90%,2.5,1.92,0.020707141850964925,4.93%,7.97%,12.68%,-0.34%,32.62%,65.72,-1.99%,2.41%,236,280,305,452,390,158,249,280,304,317,46,17,98,330,308,3770
263,HOLX,"Hologic, Inc.",158,13,14,11,4,16,14,19,6,8,1,15,8,6,14,9,20722.47,20.75,4.08,11.76,-28.8,8.11,0.0,10.6,0.56,100.16,2.71,6.91,5.52,1431.74,1.0,Healthcare,Medical Instruments & Supplies,USA,21.44,84.06,0.01%,1219484,2.14,4.64,8.49,14.20%,10.00%,9.70%,20.00%,17.50%,4.2,3.5,0.55,59.30%,28.20%,22.20%,5/1/2023 4:30:00 PM,247.32,244.05,1.10%,-8.16%,-9.29%,4.61,-0.10%,35.21%,7.52%,12.36%,1.57%,1.35%,2.4,0.85,0.014513442778967404,2.73%,3.85%,13.21%,-2.99%,40.62%,62.0,-0.28%,0.30%,322,339,269,79,396,346,475,141,178,24,359,193,136,334,218,3809
264,TSCO,Tractor Supply Company,158,11,15,17,16,9,12,11,4,8,9,18,5,1,16,6,27364.79,21.47,13.43,157.27,12.8,10.15,1.66,13.6,0.59,88.7,4.05,8.63,17.22,1024.46,0.82,Consumer Cyclical,Specialty Retail,USA,25.59,248.59,-0.16%,1060584,2.68,1.93,135.13,23.80%,9.54%,14.40%,56.60%,34.50%,1.3,0.2,0.59,35.00%,10.10%,7.70%,4/27/2023 8:30:00 AM,110.36,109.81,0.10%,-42.53%,2.09%,4.35,4.47%,26.62%,12.44%,10.50%,1.57%,1.99%,2.1,1.03,0.018987087171648095,5.16%,6.30%,16.49%,-0.73%,49.31%,66.21,-0.35%,0.19%,273,356,420,387,205,291,259,93,193,225,429,125,26,397,143,3822
265,ORLY,"O'Reilly Automotive, Inc.",158,6,15,19,6,10,10,19,3,20,11,9,2,2,19,7,55737.96,21.95,1000.0,21.56,7.6,11.58,0.0,17.8,100.0,85.6,1.64,11.72,13.92,448.75,0.88,Consumer Cyclical,Specialty Retail,USA,26.99,903.81,-0.17%,273934,2.59,3.87,513.24,22.60%,10.40%,9.90%,-234.80%,70.30%,0.7,0.1,,51.20%,20.50%,15.10%,4/26/2023 4:30:00 PM,62.55,61.08,0.60%,-20.74%,-2.89%,2.24,1.29%,22.51%,21.50%,7.08%,1.33%,1.37%,2.2,0.61,0.014250782797269339,4.82%,7.10%,15.35%,-0.74%,60.56%,69.93,-0.40%,0.23%,133,360,472,148,232,240,463,52,484,267,224,40,46,475,170,3806
266,REG,Regency Centers Corporation,158,19,17,4,12,5,17,3,12,8,1,9,7,14,17,13,10372.8,28.27,1.7,54.25,32.8,5.81,4.28,4.4,0.61,101.1,1.64,7.83,-5.64,893.71,1.16,Real Estate,REIT - Retail,USA,21.6,60.72,0.28%,549876,,8.47,155.98,24.50%,-0.69%,4.50%,7.90%,4.80%,,,0.61,71.70%,38.60%,39.40%,5/4/2023 4:30:00 PM,171.12,169.68,0.40%,-3.03%,-1.59%,3.11,1.78%,11.78%,-16.50%,-2.85%,1.30%,1.79%,2.3,0.61,0.01893939393939394,1.38%,-0.72%,-1.66%,-17.29%,16.84%,52.76,0.65%,-0.36%,457,427,91,302,122,410,62,296,201,21,223,158,338,413,305,3826
267,DAL,"Delta Air Lines, Inc.",159,13,1,10,1,1,3,17,15,17,18,17,12,18,2,14,22263.69,4.97,3.5,4.39,370.7,24.19,0.0,2.6,3.51,67.5,3.54,4.76,-12.04,9873.18,1.25,Industrials,Airlines,USA,11.61,34.33,-0.89%,9579201,0.34,0.41,3.37,-16.20%,34.28%,4.20%,35.70%,10.00%,0.5,0.4,3.17,44.90%,7.50%,3.50%,4/13/2023 8:30:00 AM,642.72,640.46,0.20%,-2.55%,-1.79%,2.3,1.66%,5.57%,-21.15%,4.47%,2.81%,2.72%,1.6,0.97,0.030876784153801344,1.55%,-4.15%,0.87%,-25.81%,26.21%,48.41,-1.01%,0.12%,309,5,242,15,5,69,413,370,427,451,411,283,429,47,343,3819
268,GM,General Motors Company,159,7,1,1,2,13,19,13,13,15,13,12,18,14,2,16,46776.08,5.33,0.7,7.3,-8.5,1.73,1.07,3.5,1.69,82.8,2.06,-1.47,-5.09,15176.25,1.35,Consumer Cyclical,Auto Manufacturers,USA,5.47,33.55,0.03%,12358741,0.35,0.3,1.49,3.30%,15.70%,1.50%,13.80%,4.30%,1.1,0.9,1.12,13.40%,6.20%,5.70%,4/25/2023 8:30:00 AM,1415.0,1349.91,0.20%,-1.20%,-3.21%,1.83,-2.73%,-0.24%,-19.58%,-0.27%,2.18%,2.64%,2.3,0.81,0.03278688524590165,-4.08%,-10.11%,-9.47%,-23.10%,10.62%,38.04,0.06%,-0.03%,170,8,10,43,317,455,327,322,375,311,287,449,329,29,390,3822
269,AKAM,"Akamai Technologies, Inc.",159,17,7,9,4,15,12,19,10,1,5,20,5,16,13,6,12637.16,13.47,2.92,12.23,-17.0,9.89,0.0,6.4,0.0,95.4,8.06,9.16,-8.16,1724.65,0.81,Technology,Software - Infrastructure,USA,24.75,80.94,0.11%,1063973,2.06,3.49,11.43,17.80%,12.00%,7.80%,12.20%,8.30%,2.4,2.4,0.52,61.70%,18.70%,14.50%,5/9/2023 4:30:00 PM,157.11,154.56,0.10%,-16.92%,-1.91%,7.23,-1.95%,-2.41%,-33.61%,-3.99%,1.20%,1.55%,2.7,0.61,0.017296763034346428,2.32%,4.50%,-5.84%,-34.33%,14.56%,57.69,0.05%,0.06%,427,172,216,87,362,300,470,233,9,107,487,104,382,304,140,3800
270,INCY,Incyte Corporation,159,15,9,11,5,19,3,17,10,2,2,17,14,17,13,5,16465.74,15.15,3.8,18.46,-64.4,29.14,0.0,6.3,0.01,98.5,3.76,3.22,-10.35,1592.5,0.72,Healthcare,Biotechnology,USA,49.01,74.59,1.00%,6703997,2.88,4.85,5.08,24.50%,17.00%,17.20%,8.20%,8.90%,3.5,3.5,0.01,94.50%,17.10%,10.00%,5/2/2023 8:30:00 AM,222.61,218.93,0.40%,-11.50%,0.61%,5.17,0.12%,7.18%,-5.23%,-7.13%,1.90%,1.93%,2.3,4.44,0.01970773562139697,2.11%,-0.60%,-1.89%,-13.56%,14.63%,52.67,0.61%,0.39%,373,211,255,124,464,53,406,240,37,50,422,339,407,320,109,3810
271,AMAT,"Applied Materials, Inc.",159,4,10,15,8,8,20,13,1,6,14,11,19,7,4,19,96673.59,16.77,7.14,30.19,16.1,-4.1,1.13,24.3,0.43,79.9,1.83,-4.54,3.47,6589.09,1.6,Technology,Semiconductor Equipment & Materials,USA,15.21,113.46,-0.81%,4516756,1.17,3.68,23.89,18.00%,12.98%,11.90%,52.40%,38.00%,2.3,1.5,0.41,46.40%,29.60%,24.60%,2/16/2023 4:30:00 PM,845.0,834.77,0.35%,-1.22%,0.74%,2.32,0.50%,46.85%,-3.76%,16.51%,2.62%,2.80%,2.2,0.68,0.03296315882249251,-2.89%,-2.96%,9.84%,-9.68%,59.53%,45.06,-0.01%,-0.80%,82,243,362,197,179,484,322,21,133,351,255,477,170,83,458,3817
272,IR,Ingersoll Rand Inc.,159,13,13,8,8,8,12,16,13,4,2,9,17,10,9,17,22418.23,19.62,2.44,30.57,16.2,10.37,0.14,4.1,0.3,99.11,1.55,0.69,-0.02,2537.99,1.42,Industrials,Specialty Industrial Machinery,USA,38.48,55.34,-0.04%,1878093,4.04,3.79,13.9,57.80%,9.54%,20.00%,6.80%,5.60%,2.4,1.8,0.3,39.30%,13.80%,10.20%,5/3/2023 4:30:00 PM,405.0,404.13,0.10%,-31.96%,-8.52%,2.47,-0.65%,19.50%,12.12%,5.91%,1.53%,2.16%,2.2,0.74,0.023671846765449946,-1.12%,-2.10%,6.76%,-8.36%,40.87%,46.39,-0.47%,0.43%,307,320,178,198,178,280,394,306,87,36,211,407,228,213,410,3753
273,APD,"Air Products and Chemicals, Inc.",159,5,16,12,20,9,12,8,8,8,11,3,11,13,16,7,64951.11,23.3,4.63,3000.0,10.6,10.0,2.41,8.2,0.58,85.4,0.87,5.52,-4.54,1083.25,0.85,Basic Materials,Specialty Chemicals,USA,28.67,290.57,-0.65%,1026551,3.26,5.04,20.62,14.30%,8.79%,9.20%,16.60%,8.80%,1.9,1.7,0.54,27.10%,19.20%,17.60%,5/9/2023 8:30:00 AM,222.2,220.96,0.30%,-0.07%,1.11%,1.77,1.52%,20.34%,16.82%,-5.74%,1.31%,1.66%,2.3,0.95,0.016863406408094438,2.88%,2.61%,5.79%,-11.56%,32.75%,58.44,-0.39%,-0.26%,119,380,288,483,212,294,196,184,188,271,57,253,315,389,163,3792
274,ANET,"Arista Networks, Inc.",159,7,16,16,15,3,10,19,2,1,18,8,20,1,9,14,47610.49,24.06,9.77,106.23,62.3,11.78,0.0,21.8,0.0,67.9,1.5,-6.14,35.39,2527.48,1.26,Technology,Computer Hardware,USA,36.45,155.87,0.31%,1567715,1.83,10.87,15.75,23.30%,19.90%,21.60%,31.00%,26.60%,4.3,3.2,0.0,61.10%,34.90%,30.90%,5/1/2023 4:30:00 PM,306.16,234.13,0.10%,-65.60%,1.43%,1.39,-4.72%,48.29%,22.58%,28.45%,2.15%,2.33%,2.3,0.62,0.027266311669981395,-4.71%,2.30%,21.85%,-9.08%,74.91%,44.58,0.28%,0.03%,162,394,394,370,70,234,461,30,10,448,201,485,6,216,351,3832
275,FTNT,"Fortinet, Inc.",159,6,19,20,9,4,5,19,4,20,18,11,5,1,5,13,52453.69,39.8,1000.0,36.19,46.6,18.67,0.0,15.2,100.0,67.8,2.02,9.1,35.54,4855.5,1.16,Technology,Software - Infrastructure,USA,62.47,66.78,-0.18%,2876606,3.28,11.87,23.72,58.60%,19.05%,24.20%,-314.20%,132.40%,1.2,1.2,,75.40%,21.90%,19.40%,5/4/2023 4:30:00 PM,780.6,633.43,12.00%,-0.99%,-4.16%,2.63,-1.90%,28.94%,-1.96%,36.59%,1.59%,1.91%,2.0,0.59,0.021114106019766394,1.04%,6.56%,21.10%,-6.62%,56.72%,60.18,-0.80%,0.63%,144,472,480,225,89,107,453,79,487,450,277,107,5,115,304,3794
276,O,Realty Income Corporation,159,8,20,3,13,3,17,2,16,9,13,17,11,14,7,6,40907.18,42.81,1.38,62.45,63.9,5.05,4.91,1.9,0.63,83.0,3.48,4.93,-6.1,3659.56,0.8,Real Estate,REIT - Retail,USA,43.89,62.33,0.65%,4020755,1.94,12.23,239.08,5.20%,22.62%,22.40%,3.20%,1.60%,,,0.63,93.20%,24.20%,26.00%,5/3/2023 4:30:00 PM,633.67,626.41,0.10%,-3.72%,3.28%,5.96,2.57%,7.78%,-16.82%,-1.73%,1.38%,1.53%,2.3,1.1,0.016524947858174235,0.84%,-1.50%,-4.17%,-17.33%,12.31%,50.85,0.58%,0.06%,192,479,57,313,68,426,42,394,205,306,408,276,346,161,134,3807
277,SYF,Synchrony Financial,160,17,1,2,1,15,14,6,15,14,1,16,15,19,5,19,12793.27,5.6,1.04,1.89,-16.2,7.78,3.1,2.6,1.2,101.21,3.22,2.7,-16.07,5527.89,1.58,Financial,Credit Services,USA,5.23,29.72,-0.47%,5267804,,0.71,0.84,18.60%,-3.62%,0.90%,21.30%,42.90%,,,1.2,,65.60%,14.80%,4/19/2023 8:30:00 AM,434.4,425.5,0.40%,-15.42%,-4.57%,2.48,-0.27%,-5.92%,-26.58%,-9.56%,2.83%,2.98%,2.5,0.95,0.034320323014804845,1.98%,-7.03%,-10.37%,-27.92%,9.49%,46.87,0.30%,-0.77%,423,11,27,2,356,352,129,371,330,20,391,354,459,104,453,3782
278,CFG,"Citizens Financial Group, Inc.",160,17,1,1,1,15,19,1,18,4,7,17,20,20,4,15,14073.98,6.43,0.66,4.96,-20.5,0.52,5.83,0.8,0.34,92.1,3.39,-6.98,-30.2,6893.74,1.3,Financial,Banks - Regional,USA,6.92,28.8,-0.89%,8635317,8.14,1.71,1.2,9.60%,0.85%,7.50%,8.60%,17.10%,,,0.31,,62.10%,22.30%,4/19/2023 8:30:00 AM,493.49,479.47,0.30%,-10.43%,-0.02%,2.36,-1.03%,-21.57%,-35.02%,-26.85%,4.07%,3.96%,2.3,1.26,0.04375,-3.77%,-18.17%,-23.89%,-36.24%,1.86%,35.03,-1.03%,0.14%,410,18,6,19,373,463,18,441,101,167,404,492,495,77,367,3851
279,BAC,Bank of America Corporation,160,2,3,1,17,14,19,6,18,16,18,6,6,17,1,16,239178.66,8.78,0.99,576.33,-10.8,-0.26,2.95,0.8,2.03,71.0,1.26,8.07,-11.76,59040.74,1.38,Financial,Banks - Diversified,USA,9.01,29.87,-0.10%,44759016,2.68,2.71,0.28,12.90%,3.36%,4.70%,10.70%,6.30%,,,1.06,,54.60%,29.30%,4/18/2023 8:30:00 AM,8088.2,7919.56,0.11%,-3.62%,0.33%,1.68,1.19%,-11.94%,-24.68%,-9.81%,2.42%,2.46%,2.4,0.75,0.027787077335118846,4.36%,-3.79%,-10.43%,-25.71%,13.49%,53.08,0.40%,-0.50%,27,69,22,411,330,468,137,439,392,432,140,148,426,6,397,3844
280,PCG,PG&E Corporation,160,8,6,3,17,9,10,17,16,17,17,16,5,5,2,12,41703.6,12.52,1.47,3000.0,10.0,11.03,0.0,1.6,2.28,73.2,3.35,8.69,7.92,14541.54,1.13,Utilities,Utilities - Regulated Electric,USA,20.04,16.89,-0.12%,14008976,5.81,1.92,56.82,-24.70%,3.45%,4.80%,8.20%,4.20%,0.8,0.8,2.09,77.60%,8.50%,8.30%,5/4/2023 8:30:00 AM,1987.0,1967.91,12.60%,-33.41%,11.28%,4.53,0.00%,20.99%,36.21%,3.87%,1.18%,1.84%,2.1,0.96,0.017761989342806393,3.09%,5.27%,17.34%,-0.71%,75.21%,64.83,-0.59%,0.47%,188,149,65,417,217,252,403,402,407,416,400,123,108,30,295,3872
