filing_date,fund,ticker,value_usd,weight
2025-11-14,Berkshire Hathaway,MCO,11754655821,0.045709
2025-11-14,Berkshire Hathaway,KHC,8479530661,0.032973
2025-11-14,Berkshire Hathaway,GOOGL,4338397121,0.016870
2025-11-14,Berkshire Hathaway,DVA,4273176132,0.016617
2025-11-14,Berkshire Hathaway,KR,3370500001,0.013106
2025-11-14,Berkshire Hathaway,SIRI,2904885649,0.011296
2025-11-14,Berkshire Hathaway,V,2832586895,0.011015
2025-11-14,Berkshire Hathaway,VRSN,2513300752,0.009773
2025-11-14,Berkshire Hathaway,MA,2267645249,0.008818
2025-11-14,Berkshire Hathaway,AMZN,2195700000,0.008538
2025-11-14,Berkshire Hathaway,STZ,1804578000,0.007017
2025-11-14,Berkshire Hathaway,UNH,1740161449,0.006767
2025-11-14,Berkshire Hathaway,COF,1519947000,0.005910
2025-11-14,Pershing Square,UBER,2965602648,0.202523
2025-11-14,Pershing Square,BN,2813167442,0.192113
2025-11-14,Pershing Square,HHH,1549074099,0.105787
2025-11-14,Pershing Square,GOOG,1540217750,0.105182
2025-11-14,Pershing Square,QSR,1469799913,0.100374
2025-11-14,Pershing Square,AMZN,1278625494,0.087318
2025-11-14,Pershing Square,GOOGL,1177569836,0.080417
2025-11-14,Pershing Square,CMG,844198727,0.057651
2025-11-14,Pershing Square,HLT,786253156,0.053694
2025-11-14,Pershing Square,SEG,115145038,0.007863
2025-11-14,Pershing Square,HTZ,103639664,0.007078
2025-11-14,Third Point,PCG,755508000,0.106394
2025-11-14,Third Point,AMZN,616991700,0.086887
2025-11-14,Third Point,SPY,582907500,0.082087
2025-11-14,Third Point,MSFT,569745000,0.080234
2025-11-14,Third Point,NVDA,531753000,0.074884
2025-11-14,Third Point,NSC,495676500,0.069803
2025-11-14,Third Point,BN,320611500,0.045150
2025-11-14,Third Point,TSM,307219000,0.043264
2025-11-14,Third Point,COF,294423300,0.041462
2025-11-14,Third Point,CASY,282660000,0.039805
2025-11-14,Third Point,TDS,263193432,0.037064
2025-11-14,Third Point,CSGP,254544290,0.035846
2025-11-14,Third Point,SGI,252990000,0.035627
2025-11-14,Third Point,LYV,220590000,0.031064
2025-11-14,Third Point,CRS,208709000,0.029391
2025-11-14,Third Point,UNP,206823750,0.029126
2025-11-14,Third Point,LPLA,197665435,0.027836
2025-11-14,Tiger Global,MSFT,3393281056,0.120623
2025-11-14,Tiger Global,SE,2867067805,0.101917
2025-11-14,Tiger Global,GOOGL,2584493826,0.091872
2025-11-14,Tiger Global,AMZN,2424808340,0.086196
2025-11-14,Tiger Global,NVDA,2184805528,0.077664
2025-11-14,Tiger Global,META,2070217954,0.073591
2025-11-14,Tiger Global,TTWO,1508630180,0.053628
2025-11-14,Tiger Global,APP,1439227716,0.051161
2025-11-14,Tiger Global,TSM,1278694074,0.045454
2025-11-14,Tiger Global,RDDT,1074631725,0.038200
2025-11-14,Tiger Global,AVGO,953312555,0.033888
2025-11-14,Tiger Global,APO,827539532,0.029417
2025-11-14,Tiger Global,VEEV,721091155,0.025633
2025-11-14,Tiger Global,GEV,709959851,0.025237
2025-11-14,Tiger Global,LRCX,704357919,0.025038
2025-11-14,Tiger Global,CPAY,510196317,0.018136
2025-11-14,Tiger Global,CPNG,509970044,0.018128
2025-11-14,Lone Pine Capital,META,971041299,0.078840
2025-11-14,Lone Pine Capital,VST,920675297,0.074751
2025-11-14,Lone Pine Capital,TSM,852504796,0.069216
2025-11-14,Lone Pine Capital,APP,796960019,0.064706
2025-11-14,Lone Pine Capital,LPLA,750453491,0.060930
2025-11-14,Lone Pine Capital,PM,748462655,0.060769
2025-11-14,Lone Pine Capital,BN,698236846,0.056691
2025-11-14,Lone Pine Capital,CVNA,665938377,0.054068
2025-11-14,Lone Pine Capital,MSFT,625996960,0.050826
2025-11-14,Lone Pine Capital,AMZN,617415031,0.050129
2025-11-14,Lone Pine Capital,COF,546222397,0.044349
2025-11-14,Lone Pine Capital,KKR,530268902,0.043053
2025-11-14,Lone Pine Capital,AVGO,511166513,0.041502
2025-11-14,Lone Pine Capital,TLN,507272456,0.041186
2025-11-14,Lone Pine Capital,SBUX,470541308,0.038204
2025-11-14,Lone Pine Capital,EQT,455137618,0.036953
2025-11-14,Lone Pine Capital,VMC,425938035,0.034583
2025-11-14,Lone Pine Capital,WING,375316542,0.030472
2025-11-14,Duquesne Family Office,NTRA,533540,0.184468
2025-11-14,Duquesne Family Office,INSM,348999,0.120664
2025-11-14,Duquesne Family Office,TEVA,335197,0.115892
2025-11-14,Duquesne Family Office,TSM,213681,0.073879
2025-11-14,Duquesne Family Office,WWD,159969,0.055308
2025-11-14,Duquesne Family Office,CPNG,149187,0.051581
2025-11-14,Duquesne Family Office,MELI,136346,0.047141
2025-11-14,Duquesne Family Office,DOCU,121540,0.042022
2025-11-14,Duquesne Family Office,EEM,101460,0.035079
2025-11-14,Duquesne Family Office,AMZN,95967,0.033180
2025-11-14,Duquesne Family Office,ROKU,82350,0.028472
2025-11-14,Duquesne Family Office,FIGR,76989,0.026618
2025-11-14,Duquesne Family Office,QSR,72566,0.025089
2025-11-14,Duquesne Family Office,STUB,71730,0.024800
2025-11-14,Duquesne Family Office,WAB,60624,0.020960
2025-11-14,Duquesne Family Office,SPY,59956,0.020729
2025-11-14,Duquesne Family Office,META,55886,0.019322
2025-11-14,Duquesne Family Office,IWM,54683,0.018906
2026-02-13,Baupost Group,QSR,551325,0.105046
2026-02-13,Baupost Group,AMZN,489659,0.093297
2026-02-13,Baupost Group,ELV,444954,0.084779
2026-02-13,Baupost Group,UNP,376416,0.071720
2026-02-13,Baupost Group,WCC,347103,0.066135
2026-02-13,Baupost Group,GOOG,341157,0.065002
2026-02-13,Baupost Group,FIS,299323,0.057031
2026-02-13,Baupost Group,DG,273881,0.052184
2026-02-13,Baupost Group,FERG,253138,0.048231
2026-02-13,Baupost Group,EXP,244967,0.046675
2026-02-13,Baupost Group,GPC,182729,0.034816
2026-02-13,Baupost Group,FISV,147774,0.028156
2026-02-13,Baupost Group,MOH,108463,0.020666
2026-02-13,Baupost Group,AERO,106620,0.020315
2026-02-13,Baupost Group,GDS,106264,0.020247
2026-02-13,Baupost Group,COLD,44697,0.008516
2026-02-17,Berkshire Hathaway,AAPL,61961735283,0.233681
2026-02-17,Berkshire Hathaway,AXP,56088378465,0.211530
2026-02-17,Berkshire Hathaway,BAC,28451276370,0.107300
2026-02-17,Berkshire Hathaway,KO,27964000000,0.105463
2026-02-17,Berkshire Hathaway,CVX,19837131131,0.074813
2026-02-17,Berkshire Hathaway,MCO,12602556092,0.047529
2026-02-17,Berkshire Hathaway,OXY,10894391643,0.041087
2026-02-17,Berkshire Hathaway,KHC,7896644337,0.029781
2026-02-17,Berkshire Hathaway,GOOGL,5585842446,0.021066
2026-02-17,Berkshire Hathaway,DVA,3608147375,0.013608
2026-02-17,Berkshire Hathaway,KR,3124000000,0.011782
2026-02-17,Berkshire Hathaway,V,2910002197,0.010975
2026-02-17,Berkshire Hathaway,SIRI,2495518305,0.009412
2026-02-17,Berkshire Hathaway,MA,2275897610,0.008583
2026-02-17,Berkshire Hathaway,VRSN,2184091346,0.008237
2026-02-17,Berkshire Hathaway,STZ,1793480000,0.006764
2026-02-17,Berkshire Hathaway,COF,1732874000,0.006535
2026-02-17,Berkshire Hathaway,UNH,1663610472,0.006274
2026-02-17,Berkshire Hathaway,DPZ,1396347000,0.005266
2026-02-17,Pershing Square,BN,2817787754,0.181480
2026-02-17,Pershing Square,UBER,2468273945,0.158969
2026-02-17,Pershing Square,AMZN,2217677936,0.142830
2026-02-17,Pershing Square,GOOG,1934222720,0.124574
2026-02-17,Pershing Square,META,1764796161,0.113662
2026-02-17,Pershing Square,QSR,1560199922,0.100485
2026-02-17,Pershing Square,HHH,1503829145,0.096854
2026-02-17,Pershing Square,HLT,869983734,0.056031
2026-02-17,Pershing Square,GOOGL,212306961,0.013674
2026-02-17,Pershing Square,SEG,99320131,0.006397
2026-02-17,Pershing Square,HTZ,78339393,0.005045
2026-02-17,Third Point,PCG,551201000,0.090826
2026-02-17,Third Point,NVDA,550175000,0.090657
2026-02-17,Third Point,AMZN,499725300,0.082344
2026-02-17,Third Point,MSFT,447348500,0.073713
2026-02-17,Third Point,UNP,418689200,0.068991
2026-02-17,Third Point,SGI,303552000,0.050019
2026-02-17,Third Point,BN,284518000,0.046882
2026-02-17,Third Point,NSC,281502000,0.046385
2026-02-17,Third Point,TDS,273675000,0.045096
2026-02-17,Third Point,COF,266596000,0.043929
2026-02-17,Third Point,CASY,251483050,0.041439
2026-02-17,Third Point,CRS,247149400,0.040725
2026-02-17,Third Point,LYV,245812500,0.040504
2026-02-17,Third Point,CSGP,212814600,0.035067
2026-02-17,Third Point,MTZ,201067250,0.033131
2026-02-17,Third Point,RKT,184210400,0.030354
2026-02-17,Third Point,LPLA,182156700,0.030015
2026-02-17,Third Point,CMG,174825000,0.028807
2026-02-17,Third Point,CEG,167803250,0.027650
2026-02-17,Tiger Global,GOOGL,3327628826,0.130764
2026-02-17,Tiger Global,MSFT,2649148004,0.104102
2026-02-17,Tiger Global,AMZN,2310826501,0.090807
2026-02-17,Tiger Global,NVDA,2053691748,0.080703
2026-02-17,Tiger Global,SE,1966598071,0.077280
2026-02-17,Tiger Global,META,1815653455,0.071348
2026-02-17,Tiger Global,TTWO,1495024714,0.058749
2026-02-17,Tiger Global,TSM,1132134294,0.044489
2026-02-17,Tiger Global,AVGO,995250005,0.039110
2026-02-17,Tiger Global,APO,898886641,0.035323
2026-02-17,Tiger Global,RDDT,883600741,0.034722
2026-02-17,Tiger Global,APP,871238479,0.034236
2026-02-17,Tiger Global,LRCX,667677148,0.026237
2026-02-17,Tiger Global,GEV,635919689,0.024989
2026-02-17,Tiger Global,CPNG,619644640,0.024350
2026-02-17,Tiger Global,VEEV,540328215,0.021233
2026-02-17,Tiger Global,CPAY,527273296,0.020720
2026-02-17,Lone Pine Capital,TSM,927593836,0.078246
2026-02-17,Lone Pine Capital,VST,840833407,0.070928
2026-02-17,Lone Pine Capital,CVNA,750912003,0.063342
2026-02-17,Lone Pine Capital,LPLA,741109177,0.062515
2026-02-17,Lone Pine Capital,BN,730722990,0.061639
2026-02-17,Lone Pine Capital,KKR,637538316,0.053779
2026-02-17,Lone Pine Capital,AVGO,598827758,0.050513
2026-02-17,Lone Pine Capital,MSFT,596847533,0.050346
2026-02-17,Lone Pine Capital,DASH,572966996,0.048332
2026-02-17,Lone Pine Capital,AMZN,557319506,0.047012
2026-02-17,Lone Pine Capital,COF,556189783,0.046917
2026-02-17,Lone Pine Capital,APP,525936725,0.044365
2026-02-17,Lone Pine Capital,MDLN,492101274,0.041511
2026-02-17,Lone Pine Capital,TLN,484486697,0.040868
2026-02-17,Lone Pine Capital,VMC,480291085,0.040514
2026-02-17,Lone Pine Capital,PM,424030072,0.035769
2026-02-17,Lone Pine Capital,CRS,413365400,0.034869
2026-02-17,Lone Pine Capital,WING,380453080,0.032093
2026-02-17,Duquesne Family Office,NTRA,575327,0.169486
2026-02-17,Duquesne Family Office,XLF,300994,0.088670
2026-02-17,Duquesne Family Office,INSM,257884,0.075970
2026-02-17,Duquesne Family Office,EWZ,247189,0.072820
2026-02-17,Duquesne Family Office,RSP,224877,0.066247
2026-02-17,Duquesne Family Office,AMZN,193413,0.056978
2026-02-17,Duquesne Family Office,TEVA,183355,0.054015
2026-02-17,Duquesne Family Office,WWD,178650,0.052629
2026-02-17,Duquesne Family Office,TSM,165038,0.048619
2026-02-17,Duquesne Family Office,CPNG,159773,0.047068
2026-02-17,Duquesne Family Office,GOOGL,120505,0.035500
2026-02-17,Duquesne Family Office,SE,120441,0.035481
2026-02-17,Duquesne Family Office,MELI,94970,0.027977
2026-02-17,Duquesne Family Office,QSR,82490,0.024301
2026-02-17,Duquesne Family Office,COGT,78658,0.023172
2026-02-17,Duquesne Family Office,AA,73123,0.021541
2026-02-17,Duquesne Family Office,ENTG,71120,0.020951
2026-02-17,Duquesne Family Office,DOCU,69705,0.020534
2026-05-14,Baupost Group,AMZN,649543,0.129244
2026-05-14,Baupost Group,QSR,597208,0.118830
2026-05-14,Baupost Group,WCC,393159,0.078229
2026-05-14,Baupost Group,UNP,373876,0.074393
2026-05-14,Baupost Group,ELV,373301,0.074278
2026-05-14,Baupost Group,GOOG,338819,0.067417
2026-05-14,Baupost Group,FERG,336457,0.066947
2026-05-14,Baupost Group,V,211978,0.042179
2026-05-14,Baupost Group,TFX,190778,0.037960
2026-05-14,Baupost Group,EXP,169134,0.033654
2026-05-14,Baupost Group,GPC,157604,0.031359
2026-05-14,Baupost Group,GDS,122676,0.024410
2026-05-14,Baupost Group,COLD,89168,0.017742
2026-05-14,Baupost Group,MOH,84460,0.016806
2026-05-14,Baupost Group,AERO,68371,0.013604
2026-05-15,Berkshire Hathaway,AAPL,57843260493,0.222109
2026-05-15,Berkshire Hathaway,AXP,45859204536,0.176092
2026-05-15,Berkshire Hathaway,KO,30420000000,0.116808
2026-05-15,Berkshire Hathaway,BAC,25039178044,0.096146
2026-05-15,Berkshire Hathaway,CVX,17457364606,0.067033
2026-05-15,Berkshire Hathaway,OXY,17221193015,0.066127
2026-05-15,Berkshire Hathaway,GOOGL,15600071913,0.059902
2026-05-15,Berkshire Hathaway,MCO,10762190653,0.041325
2026-05-15,Berkshire Hathaway,KHC,7323527057,0.028121
2026-05-15,Berkshire Hathaway,DVA,4626158909,0.017764
2026-05-15,Berkshire Hathaway,KR,3618000000,0.013893
2026-05-15,Berkshire Hathaway,SIRI,2880548260,0.011061
2026-05-15,Berkshire Hathaway,DAL,2646532635,0.010162
2026-05-15,Berkshire Hathaway,VRSN,2232726597,0.008573
2026-05-15,Berkshire Hathaway,COF,1304374500,0.005009
2026-05-15,Berkshire Hathaway,NYT,1268219376,0.004870
2026-05-15,Berkshire Hathaway,ALLY,1137670000,0.004368
2026-05-15,Berkshire Hathaway,GOOG,1028454775,0.003949
2026-05-15,Berkshire Hathaway,LLYVK,996356028,0.003826
2026-05-15,Pershing Square,BN,2415946008,0.176163
2026-05-15,Pershing Square,AMZN,2385104083,0.173914
2026-05-15,Pershing Square,UBER,2154934398,0.157130
2026-05-15,Pershing Square,MSFT,2092970053,0.152612
2026-05-15,Pershing Square,QSR,1673501194,0.122026
2026-05-15,Pershing Square,META,1522358404,0.111005
2026-05-15,Pershing Square,HHH,1192581569,0.086959
2026-05-15,Pershing Square,SEG,107910794,0.007868
2026-05-15,Pershing Square,GOOG,89421720,0.006520
2026-05-15,Pershing Square,HTZ,70261595,0.005123
2026-05-15,Pershing Square,GOOGL,9310043,0.000679
2026-05-15,Third Point,AMZN,404043800,0.205591
2026-05-15,Third Point,TDS,277860000,0.141385
2026-05-15,Third Point,SGI,167855244,0.085411
2026-05-15,Third Point,CRS,122186500,0.062173
2026-05-15,Third Point,MTZ,102956800,0.052388
2026-05-15,Third Point,DHR,99540000,0.050649
2026-05-15,Third Point,TSM,92936250,0.047289
2026-05-15,Third Point,APG,82255600,0.041854
2026-05-15,Third Point,LYV,70917150,0.036085
2026-05-15,Third Point,META,51491700,0.026201
2026-05-15,Third Point,GOOGL,50323000,0.025606
2026-05-15,Third Point,GLD,40877550,0.020800
2026-05-15,Third Point,HUT,40791200,0.020756
2026-05-15,Third Point,NVDA,33136000,0.016861
2026-05-15,Third Point,TDG,28974000,0.014743
2026-05-15,Third Point,NSC,28700000,0.014604
2026-05-15,Third Point,COF,25540200,0.012996
2026-05-15,Third Point,UNP,24262000,0.012345
2026-05-15,Third Point,SRTA,20900000,0.010635
2026-05-15,Tiger Global,GOOGL,3057165959,0.149760
2026-05-15,Tiger Global,NVDA,2094849549,0.102619
2026-05-15,Tiger Global,AMZN,2082700000,0.102024
2026-05-15,Tiger Global,TSM,1880716758,0.092130
2026-05-15,Tiger Global,META,1766087500,0.086514
2026-05-15,Tiger Global,SE,1276585296,0.062535
2026-05-15,Tiger Global,AVGO,1109535781,0.054352
2026-05-15,Tiger Global,MSFT,925425000,0.045333
2026-05-15,Tiger Global,GEV,849326463,0.041605
2026-05-15,Tiger Global,LRCX,833367797,0.040824
2026-05-15,Tiger Global,CPNG,653161284,0.031996
2026-05-15,Tiger Global,AMAT,566311851,0.027742
2026-05-15,Tiger Global,CPAY,509856965,0.024976
2026-05-15,Tiger Global,APP,398000000,0.019497
2026-05-15,Tiger Global,TTWO,395000000,0.019350
2026-05-15,Tiger Global,APO,366943274,0.017975
2026-05-15,Tiger Global,RDDT,336625000,0.016490
2026-05-15,Tiger Global,Z,304927441,0.014937
2026-05-15,Tiger Global,XYZ,240720000,0.011792
2026-05-15,Lone Pine Capital,VST,930179653,0.086206
2026-05-15,Lone Pine Capital,CRS,716541051,0.066406
2026-05-15,Lone Pine Capital,LPLA,616691573,0.057153
2026-05-15,Lone Pine Capital,APP,583039354,0.054034
2026-05-15,Lone Pine Capital,TLN,580343221,0.053784
2026-05-15,Lone Pine Capital,TER,555232819,0.051457
2026-05-15,Lone Pine Capital,CVNA,551645415,0.051124
2026-05-15,Lone Pine Capital,MDLN,524617442,0.048620
2026-05-15,Lone Pine Capital,GLW,505556448,0.046853
2026-05-15,Lone Pine Capital,CLH,503196814,0.046634
2026-05-15,Lone Pine Capital,MTZ,492600027,0.045652
2026-05-15,Lone Pine Capital,TSM,469591664,0.043520
2026-05-15,Lone Pine Capital,BN,453626975,0.042040
2026-05-15,Lone Pine Capital,THC,426242485,0.039503
2026-05-15,Lone Pine Capital,COF,413579026,0.038329
2026-05-15,Lone Pine Capital,ENTG,365208931,0.033846
2026-05-15,Lone Pine Capital,USFD,350028976,0.032439
2026-05-15,Lone Pine Capital,PFGC,340769014,0.031581
2026-05-15,Duquesne Family Office,NTRA,612691,0.236764
2026-05-15,Duquesne Family Office,EWZ,294228,0.113699
2026-05-15,Duquesne Family Office,INSM,188717,0.072926
2026-05-15,Duquesne Family Office,TSM,167380,0.064681
2026-05-15,Duquesne Family Office,RSP,157566,0.060889
2026-05-15,Duquesne Family Office,YPF,149566,0.057797
2026-05-15,Duquesne Family Office,AA,99057,0.038279
2026-05-15,Duquesne Family Office,SE,91083,0.035197
2026-05-15,Duquesne Family Office,STM,90275,0.034885
2026-05-15,Duquesne Family Office,WWD,75648,0.029233
2026-05-15,Duquesne Family Office,TEVA,71604,0.027670
2026-05-15,Duquesne Family Office,ROKU,70983,0.027430
2026-05-15,Duquesne Family Office,AVGO,60650,0.023437
2026-05-15,Duquesne Family Office,SPY,58531,0.022618
2026-05-15,Duquesne Family Office,AMZN,51193,0.019783
2026-05-15,Duquesne Family Office,CPNG,50362,0.019462
2026-05-15,Duquesne Family Office,OPCH,50301,0.019438
